year;Años;Mes;Código;Ciudad;Género;sexo;PT;T_PET;T_TGP;T_TO;T_TD
2010-8;2010;8;68020;Bucaramanga;1;hombre;485;79.9;76.8;68.7;10.5
2010-8;2010;8;17001;Manizales;0;mujer;213;84.3;48.9;40.3;17.6
2010-8;2010;8;17001;Manizales;1;hombre;190;81.7;67.4;57.4;14.9
2010-8;2010;8;52001;Pasto;0;mujer;178;81.5;60.5;50.3;16.9
2010-8;2010;8;52001;Pasto;1;hombre;162;79.3;73.1;62.8;14.1
2010-8;2010;8;66001;Pereira;0;mujer;314;82.6;55.5;43.1;22.4
2010-8;2010;8;66001;Pereira;1;hombre;282;79.9;74.7;61.7;17.4
2010-8;2010;8;54001;Cúcuta;0;mujer;309;78.2;54.4;45.9;15.6
2010-8;2010;8;54001;Cúcuta;1;hombre;370;76;72.2;63.6;11.9
2010-8;2010;8;73001;Ibagué;0;mujer;258;80.3;61.4;47.8;22.2
2010-8;2010;8;73001;Ibagué;1;hombre;240;77.9;73.6;61.2;16.8
2010-8;2010;8;23001;Montería;0;mujer;166;78.8;62.7;52.7;16
2010-8;2010;8;23001;Montería;1;hombre;149;76;77;67.2;12.7
2010-8;2010;8;13001;Cartagena;0;mujer;468;79.1;44.6;38.5;13.6
2010-8;2010;8;13001;Cartagena;1;hombre;433;76.9;68;62.4;8.2
2010-8;2010;8;50001;Villavicencio;0;mujer;212;78.7;55.7;47.5;14.8
2010-8;2010;8;50001;Villavicencio;1;hombre;198;76.5;74.1;67.3;9.2
2010-8;2010;8;15001;Tunja;0;mujer;86;79.8;56.7;50.2;11.4
2010-8;2010;8;15001;Tunja;1;hombre;78;77;67.6;60.2;10.9
2010-8;2010;8;18001;Florencia;0;mujer;70;75.9;49.8;42.7;14.4
2010-8;2010;8;18001;Florencia;1;hombre;66;74.1;69.2;61.7;10.8
2010-8;2010;8;19001;Popayán;0;mujer;124;83.1;51.8;41.9;19.2
2010-8;2010;8;19001;Popayán;1;hombre;112;80.8;67.1;57.1;14.8
2010-8;2010;8;20001;Valledupar;0;mujer;179;76.2;56.4;47.6;15.6
2010-8;2010;8;20001;Valledupar;1;hombre;165;73.4;72.9;66.5;8.8
2010-8;2010;8;27001;Quibdó;0;mujer;53;69.3;52.2;42.2;19.1
2010-8;2010;8;27001;Quibdó;1;hombre;52;67.3;66.4;56.6;14.7
2010-8;2010;8;41001;Neiva;0;mujer;163;80.8;56.7;49.8;12.2
2010-8;2010;8;41001;Neiva;1;hombre;148;78;72.9;64.3;11.8
2010-8;2010;8;44001;Riohacha;0;mujer;94;70.3;56.4;47.4;15.9
2010-8;2010;8;44001;Riohacha;1;hombre;86;66.7;75;70.4;6.1
2010-8;2010;8;47001;Santa Marta;0;mujer;221;75.6;52.2;44.5;14.9
2010-8;2010;8;47001;Santa Marta;1;hombre;207;73.4;70.5;66.4;5.9
2010-8;2010;8;63001;Armenia;0;mujer;146;81.9;51.6;41.5;19.5
2010-8;2010;8;63001;Armenia;1;hombre;135;79.6;71.9;61.8;14.1
2010-8;2010;8;70001;Sincelejo;0;mujer;123;78.3;50.6;42.3;16.3
2010-8;2010;8;70001;Sincelejo;1;hombre;116;76.3;72.1;65.7;8.9
2010-9;2010;9;11001;Bogotá;0;mujer;3823;81.7;64.4;57.8;10.2
2010-9;2010;9;11001;Bogotá;1;hombre;3556;79.4;76.6;71.2;7.1
2010-9;2010;9;5001;Medellín;0;mujer;1778;84.5;58;49.1;15.3
2010-9;2010;9;5001;Medellín;1;hombre;1601;82;73.8;66.3;10.1
2010-9;2010;9;76001;Cali;0;mujer;1204;81.9;60.1;51.5;14.4
2010-9;2010;9;76001;Cali;1;hombre;1103;79.6;75.7;65.7;13.2
2010-9;2010;9;8001;Barranquilla;0;mujer;884;79.2;51.9;45.5;12.2
2010-9;2010;9;8001;Barranquilla;1;hombre;840;77.1;71.4;66.7;6.6
2010-9;2010;9;68009;Bucaramanga;0;mujer;531;82.4;63.5;56.5;11.1
2010-9;2010;9;68021;Bucaramanga;1;hombre;486;79.9;76.7;69.4;9.6
2010-9;2010;9;17001;Manizales;0;mujer;213;84.3;49.4;41.1;16.7
2010-9;2010;9;17001;Manizales;1;hombre;190;81.7;66.8;57.3;14.2
2010-9;2010;9;52001;Pasto;0;mujer;178;81.6;59.9;49.6;17.1
2010-9;2010;9;52001;Pasto;1;hombre;162;79.3;72.1;62.7;13
2010-9;2010;9;66001;Pereira;0;mujer;314;82.6;55.4;43.9;20.7
2010-9;2010;9;66001;Pereira;1;hombre;282;79.9;75.1;62.8;16.4
2010-9;2010;9;54001;Cúcuta;0;mujer;310;78.3;53.8;44.9;16.5
2010-9;2010;9;54001;Cúcuta;1;hombre;370;76.1;72.9;64.5;11.4
2010-9;2010;9;73001;Ibagué;0;mujer;258;80.4;61.4;48.7;20.7
2010-9;2010;9;73001;Ibagué;1;hombre;240;78;73;60.7;16.8
2010-9;2010;9;23001;Montería;0;mujer;166;78.8;62.9;52.4;16.7
2010-9;2010;9;23001;Montería;1;hombre;149;76;76.9;67.1;12.7
2010-9;2010;9;13001;Cartagena;0;mujer;469;79.1;44.9;39.2;12.8
2010-9;2010;9;13001;Cartagena;1;hombre;434;76.9;67.3;62.9;6.5
2010-9;2010;9;50001;Villavicencio;0;mujer;213;78.8;57.3;49;14.4
2010-9;2010;9;50001;Villavicencio;1;hombre;198;76.5;74.6;67.2;9.9
2010-9;2010;9;15001;Tunja;0;mujer;86;79.8;57;50.9;10.6
2010-9;2010;9;15001;Tunja;1;hombre;78;77.1;66.8;59.4;11.2
2010-9;2010;9;18001;Florencia;0;mujer;70;75.9;49.3;41.8;15
2010-9;2010;9;18001;Florencia;1;hombre;67;74.1;68.6;61.6;10.2
2010-9;2010;9;19001;Popayán;0;mujer;124;83.1;51.2;41.6;18.8
2010-9;2010;9;19001;Popayán;1;hombre;113;80.8;67;58.1;13.3
2010-9;2010;9;20001;Valledupar;0;mujer;179;76.2;55.9;47;15.9
2010-9;2010;9;20001;Valledupar;1;hombre;165;73.4;73.1;67.3;8
2010-9;2010;9;27001;Quibdó;0;mujer;53;69.3;52;40.2;22.7
2010-9;2010;9;27001;Quibdó;1;hombre;52;67.3;69;58.1;15.8
2010-9;2010;9;41001;Neiva;0;mujer;163;80.8;58.1;51.1;12.1
2010-9;2010;9;41001;Neiva;1;hombre;148;78;72.5;64.5;11
2010-9;2010;9;44001;Riohacha;0;mujer;94;70.3;57.4;48.1;16.2
2010-9;2010;9;44001;Riohacha;1;hombre;87;66.7;75;70.3;6.2
2010-9;2010;9;47001;Santa Marta;0;mujer;221;75.6;51.6;44.4;14
2010-9;2010;9;47001;Santa Marta;1;hombre;207;73.4;71.4;66.6;6.6
2010-9;2010;9;63001;Armenia;0;mujer;146;81.9;53.6;42.4;20.8
2010-9;2010;9;63001;Armenia;1;hombre;135;79.7;72.4;62.4;13.8
2010-9;2010;9;70001;Sincelejo;0;mujer;123;78.4;52.6;43.4;17.5
2010-9;2010;9;70001;Sincelejo;1;hombre;116;76.3;72.5;66;9
2010-10;2010;10;11001;Bogotá;0;mujer;3827;81.7;64.9;58.2;10.2
2010-10;2010;10;11001;Bogotá;1;hombre;3560;79.4;77.2;71.8;7
2010-10;2010;10;5001;Medellín;0;mujer;1780;84.5;56.8;47.8;15.7
2010-10;2010;10;5001;Medellín;1;hombre;1603;82;73.2;66.3;9.3
2010-10;2010;10;76001;Cali;0;mujer;1205;81.9;59.3;51.5;13.3
2010-10;2010;10;76001;Cali;1;hombre;1104;79.6;75.3;65.9;12.5
2010-10;2010;10;8001;Barranquilla;0;mujer;885;79.2;48.6;42.2;13.1
2010-10;2010;10;8001;Barranquilla;1;hombre;841;77.2;70.7;66.1;6.5
2010-10;2010;10;68010;Bucaramanga;0;mujer;532;82.4;64.1;56.2;12.3
2010-10;2010;10;68022;Bucaramanga;1;hombre;486;80;76.3;69.3;9.3
2010-10;2010;10;17001;Manizales;0;mujer;214;84.3;51.2;42.6;16.7
2010-10;2010;10;17001;Manizales;1;hombre;190;81.7;66.8;57;14.6
2010-10;2010;10;52001;Pasto;0;mujer;178;81.6;60.9;50.9;16.3
2010-10;2010;10;52001;Pasto;1;hombre;162;79.4;72;62.7;12.9
2010-10;2010;10;66001;Pereira;0;mujer;314;82.7;56.5;44.8;20.8
2010-10;2010;10;66001;Pereira;1;hombre;282;80;75.2;62.3;17.1
2010-10;2010;10;54001;Cúcuta;0;mujer;310;78.3;52.3;44.2;15.5
2010-10;2010;10;54001;Cúcuta;1;hombre;371;76.1;72.7;63.6;12.5
2010-10;2010;10;73001;Ibagué;0;mujer;258;80.4;62.3;49.6;20.4
2010-10;2010;10;73001;Ibagué;1;hombre;241;78;74.4;62.3;16.3
2010-10;2010;10;23001;Montería;0;mujer;166;78.9;63.2;52.2;17.3
2010-10;2010;10;23001;Montería;1;hombre;149;76;77.1;67.9;11.9
2010-10;2010;10;13001;Cartagena;0;mujer;469;79.2;45;39.2;12.8
2010-10;2010;10;13001;Cartagena;1;hombre;434;76.9;66.6;62.7;5.8
2010-10;2010;10;50001;Villavicencio;0;mujer;213;78.8;57.5;49.7;13.6
2010-10;2010;10;50001;Villavicencio;1;hombre;199;76.6;75.5;67.8;10.1
2010-10;2010;10;15001;Tunja;0;mujer;87;79.8;55.4;49.2;11.1
2010-10;2010;10;15001;Tunja;1;hombre;78;77.1;65.7;57.7;12.1
2010-10;2010;10;18001;Florencia;0;mujer;70;75.9;48.8;41.9;14.2
2010-10;2010;10;18001;Florencia;1;hombre;67;74.2;69;61.7;10.6
2010-10;2010;10;19001;Popayán;0;mujer;124;83.1;51.4;41.7;18.9
2010-10;2010;10;19001;Popayán;1;hombre;113;80.8;66.9;57;14.9
2010-10;2010;10;20001;Valledupar;0;mujer;180;76.3;54.8;46.2;15.7
2010-10;2010;10;20001;Valledupar;1;hombre;166;73.5;71.6;65.3;8.7
2010-10;2010;10;27001;Quibdó;0;mujer;53;69.3;54.1;39.8;26.5
2010-10;2010;10;27001;Quibdó;1;hombre;52;67.4;70.7;60;15.1
2010-10;2010;10;41001;Neiva;0;mujer;163;80.8;57.4;49.9;13.2
2010-10;2010;10;41001;Neiva;1;hombre;148;78.1;72.8;64.9;10.8
2010-10;2010;10;44001;Riohacha;0;mujer;94;70.3;58.2;48.4;16.9
2010-10;2010;10;44001;Riohacha;1;hombre;87;66.7;73.9;69.3;6.3
2010-10;2010;10;47001;Santa Marta;0;mujer;221;75.6;51.9;44.7;13.8
2010-10;2010;10;47001;Santa Marta;1;hombre;207;73.4;71.3;66;7.5
2010-10;2010;10;63001;Armenia;0;mujer;146;81.9;53.7;41.7;22.2
2010-10;2010;10;63001;Armenia;1;hombre;135;79.7;71.7;60.8;15.2
2010-10;2010;10;70001;Sincelejo;0;mujer;123;78.4;53.3;43.1;19
2010-10;2010;10;70001;Sincelejo;1;hombre;117;76.4;73.5;67;8.8
2010-11;2010;11;11001;Bogotá;0;mujer;3831;81.7;64;56.8;11.3
2010-11;2010;11;11001;Bogotá;1;hombre;3564;79.4;77;70.4;8.5
2010-11;2010;11;5001;Medellín;0;mujer;1782;84.5;55.3;46.6;15.8
2010-11;2010;11;5001;Medellín;1;hombre;1605;82.1;73.1;65;11
2010-11;2010;11;76001;Cali;0;mujer;1206;82;57.6;48.7;15.4
2010-11;2010;11;76001;Cali;1;hombre;1105;79.7;74.2;64.1;13.6
2010-11;2010;11;8001;Barranquilla;0;mujer;886;79.2;47.3;40.7;13.9
2010-11;2010;11;8001;Barranquilla;1;hombre;842;77.2;70.2;65.5;6.7
2010-11;2010;11;68011;Bucaramanga;0;mujer;532;82.5;64.6;56.1;13.1
2010-11;2010;11;68023;Bucaramanga;1;hombre;487;80;77.3;69.6;10
2010-11;2010;11;17001;Manizales;0;mujer;214;84.3;51.5;42.6;17.1
2010-11;2010;11;17001;Manizales;1;hombre;190;81.7;67.9;57.9;14.8
2010-11;2010;11;52001;Pasto;0;mujer;179;81.6;61.9;50.7;18
2010-11;2010;11;52001;Pasto;1;hombre;162;79.4;72.7;62.1;14.6
2010-11;2010;11;66001;Pereira;0;mujer;315;82.7;57.9;45.6;21.3
2010-11;2010;11;66001;Pereira;1;hombre;283;80;75;61.4;18.1
2010-11;2010;11;54001;Cúcuta;0;mujer;311;78.3;50.9;41.9;17.7
2010-11;2010;11;54001;Cúcuta;1;hombre;371;76.1;72.6;62.2;14.3
2010-11;2010;11;73001;Ibagué;0;mujer;258;80.4;63;48.9;22.5
2010-11;2010;11;73001;Ibagué;1;hombre;241;78;75.2;62.4;17
2010-11;2010;11;23001;Montería;0;mujer;167;78.9;63;50.8;19.3
2010-11;2010;11;23001;Montería;1;hombre;150;76;78.3;67.9;13.4
2010-11;2010;11;13001;Cartagena;0;mujer;470;79.2;46.2;39.2;15.2
2010-11;2010;11;13001;Cartagena;1;hombre;435;77;66.9;62.4;6.6
2010-11;2010;11;50001;Villavicencio;0;mujer;214;78.8;58.7;50.1;14.6
2010-11;2010;11;50001;Villavicencio;1;hombre;199;76.6;76.6;68.5;10.7
2010-11;2010;11;15001;Tunja;0;mujer;87;79.9;54.5;47.6;12.6
2010-11;2010;11;15001;Tunja;1;hombre;78;77.2;65.8;57.4;12.9
2010-11;2010;11;18001;Florencia;0;mujer;70;76;48;41.1;14.5
2010-11;2010;11;18001;Florencia;1;hombre;67;74.2;68.8;61.5;10.5
2010-11;2010;11;19001;Popayán;0;mujer;124;83.2;50.8;39.9;21.5
2010-11;2010;11;19001;Popayán;1;hombre;113;80.9;66.7;56.6;15.1
2010-11;2010;11;20001;Valledupar;0;mujer;180;76.3;52.7;43.8;16.9
2010-11;2010;11;20001;Valledupar;1;hombre;166;73.5;70.4;63.6;9.8
2010-11;2010;11;27001;Quibdó;0;mujer;53;69.3;56.3;38.6;31.4
2010-11;2010;11;27001;Quibdó;1;hombre;52;67.4;69.6;59.6;14.5
2010-11;2010;11;41001;Neiva;0;mujer;164;80.9;57.4;49.2;14.3
2010-11;2010;11;41001;Neiva;1;hombre;148;78.1;73.5;64.7;11.9
2010-11;2010;11;44001;Riohacha;0;mujer;95;70.3;58.1;47.8;17.7
2010-11;2010;11;44001;Riohacha;1;hombre;87;66.7;75.1;70;6.8
2010-11;2010;11;47001;Santa Marta;0;mujer;222;75.6;51.2;43.7;14.6
2010-11;2010;11;47001;Santa Marta;1;hombre;208;73.5;71.3;65.8;7.7
2010-11;2010;11;63001;Armenia;0;mujer;147;82;52;39.8;23.4
2010-11;2010;11;63001;Armenia;1;hombre;135;79.7;71.9;60.2;16.3
2010-11;2010;11;70001;Sincelejo;0;mujer;123;78.4;52.1;41.9;19.6
2010-11;2010;11;70001;Sincelejo;1;hombre;117;76.4;73.2;66.6;9
2010-12;2010;12;11001;Bogotá;0;mujer;3835;81.7;63.7;55.1;13.6
2010-12;2010;12;11001;Bogotá;1;hombre;3569;79.4;76.6;69.7;9.1
2010-12;2010;12;5001;Medellín;0;mujer;1784;84.5;54.5;45.7;16.2
2010-12;2010;12;5001;Medellín;1;hombre;1607;82.1;72.7;64.2;11.7
2010-12;2010;12;76001;Cali;0;mujer;1208;82;56.8;47.1;17.1
2010-12;2010;12;76001;Cali;1;hombre;1106;79.7;73.5;63.5;13.7
2010-12;2010;12;8001;Barranquilla;0;mujer;887;79.2;47.5;41.4;12.9
2010-12;2010;12;8001;Barranquilla;1;hombre;843;77.2;70.1;65.2;6.9
2010-12;2010;12;68012;Bucaramanga;0;mujer;532;82.5;63;54.6;13.4
2010-12;2010;12;68024;Bucaramanga;1;hombre;487;80;75.8;68.3;9.9
2010-12;2010;12;17001;Manizales;0;mujer;214;84.3;51.6;41.8;19
2010-12;2010;12;17001;Manizales;1;hombre;190;81.7;68.5;58.2;15.1
2010-12;2010;12;52001;Pasto;0;mujer;179;81.7;61.6;50.6;17.8
2010-12;2010;12;52001;Pasto;1;hombre;163;79.4;71.8;61.2;14.8
2010-12;2010;12;66001;Pereira;0;mujer;315;82.7;58.3;45;22.9
2010-12;2010;12;66001;Pereira;1;hombre;283;80;75.5;62.7;16.9
2010-12;2010;12;54001;Cúcuta;0;mujer;311;78.4;51.3;40.5;21.1
2010-12;2010;12;54001;Cúcuta;1;hombre;371;76.2;73.4;61.9;15.7
2010-12;2010;12;73001;Ibagué;0;mujer;259;80.4;63.9;49.7;22.2
2010-12;2010;12;73001;Ibagué;1;hombre;241;78.1;76.8;64.4;16.2
2010-12;2010;12;23001;Montería;0;mujer;167;78.9;62.1;49.7;19.8
2010-12;2010;12;23001;Montería;1;hombre;150;76.1;78.1;67.8;13.2
2010-12;2010;12;13001;Cartagena;0;mujer;470;79.2;46.2;38.6;16.4
2010-12;2010;12;13001;Cartagena;1;hombre;435;77;67.8;63.2;6.8
2010-12;2010;12;50001;Villavicencio;0;mujer;214;78.8;57.7;48.5;15.8
2010-12;2010;12;50001;Villavicencio;1;hombre;199;76.6;75.8;66.8;11.9
2010-12;2010;12;15001;Tunja;0;mujer;87;79.9;54.3;46.6;14.2
2010-12;2010;12;15001;Tunja;1;hombre;78;77.2;66.7;57.8;13.3
2010-12;2010;12;18001;Florencia;0;mujer;71;76;48.5;41.1;15.2
2010-12;2010;12;18001;Florencia;1;hombre;67;74.2;69.2;61.1;11.7
2010-12;2010;12;19001;Popayán;0;mujer;124;83.2;51.2;39.9;22.2
2010-12;2010;12;19001;Popayán;1;hombre;113;80.9;66.9;56.3;15.9
2010-12;2010;12;20001;Valledupar;0;mujer;181;76.3;52.8;44.1;16.3
2010-12;2010;12;20001;Valledupar;1;hombre;166;73.5;70.9;62.9;11.3
2010-12;2010;12;27001;Quibdó;0;mujer;53;69.3;58.4;39.9;31.7
2010-12;2010;12;27001;Quibdó;1;hombre;52;67.4;68.6;58.1;15.3
2010-12;2010;12;41001;Neiva;0;mujer;164;80.9;57.9;48.4;16.4
2010-12;2010;12;41001;Neiva;1;hombre;149;78.2;74.6;64.6;13.4
2010-12;2010;12;44001;Riohacha;0;mujer;95;70.3;56.5;46.7;17.3
2010-12;2010;12;44001;Riohacha;1;hombre;88;66.7;75.5;70.4;6.7
2010-12;2010;12;47001;Santa Marta;0;mujer;222;75.7;50.5;42.9;15.1
2010-12;2010;12;47001;Santa Marta;1;hombre;208;73.5;70.3;65;7.4
2010-12;2010;12;63001;Armenia;0;mujer;147;82;50;38;24
2010-12;2010;12;63001;Armenia;1;hombre;135;79.7;71.6;60;16.2
2010-12;2010;12;70001;Sincelejo;0;mujer;124;78.5;53.5;42.7;20.2
2010-12;2010;12;70001;Sincelejo;1;hombre;117;76.4;73.9;67.2;9.1
2011-1;2011;1;11001;Bogotá;0;mujer;3840;81.8;64.2;55.1;14.1
2011-1;2011;1;11001;Bogotá;1;hombre;3573;79.5;76.1;68.9;9.5
2011-1;2011;1;5001;Medellín;0;mujer;1786;84.5;54.1;45.6;15.8
2011-1;2011;1;5001;Medellín;1;hombre;1609;82.1;72.6;63.9;12
2011-1;2011;1;76001;Cali;0;mujer;1209;82;55.9;45.1;19.3
2011-1;2011;1;76001;Cali;1;hombre;1107;79.7;73.1;62.4;14.6
2011-1;2011;1;8001;Barranquilla;0;mujer;888;79.3;48.4;42.5;12.3
2011-1;2011;1;8001;Barranquilla;1;hombre;844;77.2;70.4;65.4;7
2011-1;2011;1;68025;Bucaramanga;0;mujer;533;82.5;62.9;55;12.6
2011-1;2011;1;68037;Bucaramanga;1;hombre;487;80.1;76.1;69;9.3
2011-1;2011;1;17001;Manizales;0;mujer;214;84.4;51.5;41.3;19.7
2011-1;2011;1;17001;Manizales;1;hombre;190;81.7;68.3;58.5;14.3
2011-1;2011;1;52001;Pasto;0;mujer;179;81.7;60.6;49.5;18.4
2011-1;2011;1;52001;Pasto;1;hombre;163;79.5;72.4;62.4;13.8
2011-1;2011;1;66001;Pereira;0;mujer;315;82.7;58;44.4;23.4
2011-1;2011;1;66001;Pereira;1;hombre;283;80;74.8;63.3;15.4
2011-1;2011;1;54001;Cúcuta;0;mujer;312;78.4;53.8;40.8;24.1
2011-1;2011;1;54001;Cúcuta;1;hombre;372;76.2;75.5;64.1;15.1
2011-1;2011;1;73001;Ibagué;0;mujer;259;80.5;62.6;47.9;23.5
2011-1;2011;1;73001;Ibagué;1;hombre;241;78.1;75.8;63.7;16.1
2011-1;2011;1;23001;Montería;0;mujer;167;78.9;61.2;49.3;19.4
2011-1;2011;1;23001;Montería;1;hombre;150;76.1;77;67.2;12.7
2011-1;2011;1;13001;Cartagena;0;mujer;471;79.3;47.4;39.1;17.5
2011-1;2011;1;13001;Cartagena;1;hombre;436;77;68.5;63.1;7.8
2011-1;2011;1;50001;Villavicencio;0;mujer;215;78.9;56.8;47;17.3
2011-1;2011;1;50001;Villavicencio;1;hombre;200;76.6;74.7;65.4;12.4
2011-1;2011;1;15001;Tunja;0;mujer;87;79.9;55.5;47.5;14.4
2011-1;2011;1;15001;Tunja;1;hombre;79;77.2;67.3;58.9;12.5
2011-1;2011;1;18001;Florencia;0;mujer;71;76;49.2;40.5;17.8
2011-1;2011;1;18001;Florencia;1;hombre;67;74.3;69.8;61.3;12.2
2011-1;2011;1;19001;Popayán;0;mujer;124;83.2;50.8;39.2;22.9
2011-1;2011;1;19001;Popayán;1;hombre;113;80.9;66;55.8;15.3
2011-1;2011;1;20001;Valledupar;0;mujer;181;76.4;52.9;43.6;17.7
2011-1;2011;1;20001;Valledupar;1;hombre;167;73.6;70.7;62.9;11
2011-1;2011;1;27001;Quibdó;0;mujer;53;69.4;59.7;41.8;30
2011-1;2011;1;27001;Quibdó;1;hombre;52;67.4;67.8;56;17.4
2011-1;2011;1;41001;Neiva;0;mujer;164;80.9;57.5;48.3;16
2011-1;2011;1;41001;Neiva;1;hombre;149;78.2;74;64.3;13.1
2011-1;2011;1;44001;Riohacha;0;mujer;95;70.3;57.5;47.6;17.2
2011-1;2011;1;44001;Riohacha;1;hombre;88;66.7;77.3;72.1;6.7
2011-1;2011;1;47001;Santa Marta;0;mujer;222;75.7;49.5;42.3;14.6
2011-1;2011;1;47001;Santa Marta;1;hombre;208;73.5;69.8;64.6;7.4
2011-1;2011;1;63001;Armenia;0;mujer;147;82;50.3;37.5;25.4
2011-1;2011;1;63001;Armenia;1;hombre;135;79.7;70.9;60.1;15.2
2011-1;2011;1;70001;Sincelejo;0;mujer;124;78.5;54.3;43.4;20.1
2011-1;2011;1;70001;Sincelejo;1;hombre;117;76.5;74.2;67.5;9
2011-2;2011;2;11001;Bogotá;0;mujer;3844;81.8;64.5;56;13.2
2011-2;2011;2;11001;Bogotá;1;hombre;3577;79.5;76.7;70;8.8
2011-2;2011;2;5001;Medellín;0;mujer;1788;84.6;54.5;46.4;14.8
2011-2;2011;2;5001;Medellín;1;hombre;1610;82.1;73;65.4;10.4
2011-2;2011;2;76001;Cali;0;mujer;1210;82;57.2;46;19.4
2011-2;2011;2;76001;Cali;1;hombre;1109;79.8;73.6;64.1;12.9
2011-2;2011;2;8001;Barranquilla;0;mujer;889;79.3;48;42.8;10.9
2011-2;2011;2;8001;Barranquilla;1;hombre;845;77.3;71.5;67.1;6.3
2011-2;2011;2;68026;Bucaramanga;0;mujer;533;82.5;62.5;55.6;11
2011-2;2011;2;68038;Bucaramanga;1;hombre;488;80.1;75.8;69.3;8.6
2011-2;2011;2;17001;Manizales;0;mujer;214;84.4;50.7;41.1;18.9
2011-2;2011;2;17001;Manizales;1;hombre;191;81.8;68.2;59.1;13.4
2011-2;2011;2;52001;Pasto;0;mujer;179;81.7;59.3;49.4;16.7
2011-2;2011;2;52001;Pasto;1;hombre;163;79.5;72;63.7;11.6
2011-2;2011;2;66001;Pereira;0;mujer;315;82.8;57.8;44.7;22.6
2011-2;2011;2;66001;Pereira;1;hombre;283;80.1;74.8;63.9;14.5
2011-2;2011;2;54001;Cúcuta;0;mujer;312;78.4;57.3;44.1;23.1
2011-2;2011;2;54001;Cúcuta;1;hombre;372;76.3;76;65.9;13.3
2011-2;2011;2;73001;Ibagué;0;mujer;259;80.5;62.2;48.8;21.4
2011-2;2011;2;73001;Ibagué;1;hombre;241;78.1;75.8;64.8;14.5
2011-2;2011;2;23001;Montería;0;mujer;167;79;61.2;49.7;18.7
2011-2;2011;2;23001;Montería;1;hombre;150;76.1;75.7;66.9;11.6
2011-2;2011;2;13001;Cartagena;0;mujer;471;79.3;48.1;40.2;16.4
2011-2;2011;2;13001;Cartagena;1;hombre;437;77.1;69;63.6;7.8
2011-2;2011;2;50001;Villavicencio;0;mujer;215;78.9;56.9;46.9;17.6
2011-2;2011;2;50001;Villavicencio;1;hombre;200;76.6;74.3;65.3;12.1
2011-2;2011;2;15001;Tunja;0;mujer;87;80;56.8;49;13.7
2011-2;2011;2;15001;Tunja;1;hombre;79;77.3;67.6;59.1;12.6
2011-2;2011;2;18001;Florencia;0;mujer;71;76.1;48.7;40.6;16.6
2011-2;2011;2;18001;Florencia;1;hombre;67;74.3;69.9;61.2;12.4
2011-2;2011;2;19001;Popayán;0;mujer;124;83.3;50.7;40.2;20.7
2011-2;2011;2;19001;Popayán;1;hombre;113;81;66.2;56.7;14.4
2011-2;2011;2;20001;Valledupar;0;mujer;181;76.4;53.6;44.5;16.9
2011-2;2011;2;20001;Valledupar;1;hombre;167;73.6;71.2;63.7;10.5
2011-2;2011;2;27001;Quibdó;0;mujer;53;69.4;59.5;44;26.1
2011-2;2011;2;27001;Quibdó;1;hombre;52;67.5;65.8;54.4;17.3
2011-2;2011;2;41001;Neiva;0;mujer;164;81;57.2;48.3;15.5
2011-2;2011;2;41001;Neiva;1;hombre;149;78.3;73.2;63.9;12.7
2011-2;2011;2;44001;Riohacha;0;mujer;96;70.3;57.7;48.3;16.2
2011-2;2011;2;44001;Riohacha;1;hombre;89;66.7;75.9;70.7;6.9
2011-2;2011;2;47001;Santa Marta;0;mujer;223;75.7;48.1;41.9;13
2011-2;2011;2;47001;Santa Marta;1;hombre;209;73.6;68.7;63.6;7.5
2011-2;2011;2;63001;Armenia;0;mujer;147;82;51.4;38.5;25
2011-2;2011;2;63001;Armenia;1;hombre;135;79.8;71.1;60.2;15.4
2011-2;2011;2;70001;Sincelejo;0;mujer;124;78.5;55.5;44.5;19.7
2011-2;2011;2;70001;Sincelejo;1;hombre;117;76.5;73.4;66.9;8.8
2011-3;2011;3;11001;Bogotá;0;mujer;3848;81.8;64.4;57;11.5
2011-3;2011;3;11001;Bogotá;1;hombre;3582;79.5;76.4;69.9;8.4
2011-3;2011;3;5001;Medellín;0;mujer;1790;84.6;55.3;47.8;13.7
2011-3;2011;3;5001;Medellín;1;hombre;1612;82.2;73.1;65.5;10.4
2011-3;2011;3;76001;Cali;0;mujer;1211;82.1;56.7;46.5;18
2011-3;2011;3;76001;Cali;1;hombre;1110;79.8;73.7;64;13.1
2011-3;2011;3;8001;Barranquilla;0;mujer;890;79.3;47.3;42.4;10.2
2011-3;2011;3;8001;Barranquilla;1;hombre;846;77.3;71.6;67.2;6.1
2011-3;2011;3;68027;Bucaramanga;0;mujer;533;82.6;63;56.1;10.9
2011-3;2011;3;68039;Bucaramanga;1;hombre;488;80.1;77.3;70.7;8.6
2011-3;2011;3;17001;Manizales;0;mujer;214;84.4;50.3;42.2;16
2011-3;2011;3;17001;Manizales;1;hombre;191;81.8;68.2;59.3;13.1
2011-3;2011;3;52001;Pasto;0;mujer;180;81.8;60;50.1;16.4
2011-3;2011;3;52001;Pasto;1;hombre;163;79.6;72.6;64.4;11.3
2011-3;2011;3;66001;Pereira;0;mujer;315;82.8;57.2;45.7;20.2
2011-3;2011;3;66001;Pereira;1;hombre;283;80.1;74.8;64.2;14.1
2011-3;2011;3;54001;Cúcuta;0;mujer;313;78.5;57.9;45.5;21.5
2011-3;2011;3;54001;Cúcuta;1;hombre;373;76.3;75.6;65.3;13.6
