year;dpto;nom_dpto;nom_ciu;sexo;etaria;personas;edad
2018;11;Bogota;Bogota;mujer;50-54 años;3020183.193;5.975225
2018;11;Bogota;Bogota;mujer;55-59 años;2847291.689;5.6331711
2018;11;Bogota;Bogota;mujer;60-64 años;2303618.149;4.5575504
2018;11;Bogota;Bogota;mujer;65-69 años;1610055.204;3.1853836
2018;11;Bogota;Bogota;mujer;70-74 años;1255725.637;2.4843669
2018;11;Bogota;Bogota;mujer;75-79 años;942383.9232;1.8644419
2018;11;Bogota;Bogota;mujer;80-84 años;596959.2313;1.1810428
2018;11;Bogota;Bogota;mujer;85-mas años;568638.5581;1.1250123
2018;13;Bolivar;Cartagena;hombre;0-4 años;-1326294.243;-9.9089689
2018;13;Bolivar;Cartagena;hombre;5-9 años;-1372046.282;-10.25079
2018;13;Bolivar;Cartagena;hombre;10-14 años;-1369851.56;-10.234393
2018;13;Bolivar;Cartagena;hombre;15-19 años;-1257656.04;-9.3961611
2018;13;Bolivar;Cartagena;hombre;20-24 años;-1053312.574;-7.8694763
2018;13;Bolivar;Cartagena;hombre;25-29 años;-1023671.875;-7.6480255
2018;13;Bolivar;Cartagena;hombre;30-34 años;-932689.0634;-6.9682779
2018;13;Bolivar;Cartagena;hombre;35-39 años;-827076.145;-6.1792259
2018;13;Bolivar;Cartagena;hombre;40-44 años;-830174.3566;-6.202373
2018;13;Bolivar;Cartagena;hombre;45-49 años;-715540.2147;-5.345922
2018;13;Bolivar;Cartagena;hombre;50-54 años;-666860.091;-4.9822245
2018;13;Bolivar;Cartagena;hombre;55-59 años;-560090.1516;-4.1845284
2018;13;Bolivar;Cartagena;hombre;60-64 años;-482175.348;-3.6024137
2018;13;Bolivar;Cartagena;hombre;65-69 años;-381506.248;-2.8502977
2018;13;Bolivar;Cartagena;hombre;70-74 años;-252614.4011;-1.8873249
2018;13;Bolivar;Cartagena;hombre;75-79 años;-139870.9171;-1.0449992
2018;13;Bolivar;Cartagena;hombre;80-84 años;-105886.1796;-0.79109353
2018;13;Bolivar;Cartagena;hombre;85-mas años;-87469.91023;-0.65350246
2018;13;Bolivar;Cartagena;mujer;0-4 años;1262946.743;9.5240774
2018;13;Bolivar;Cartagena;mujer;5-9 años;1247611.028;9.4084282
2018;13;Bolivar;Cartagena;mujer;10-14 años;1231110.764;9.2839975
2018;13;Bolivar;Cartagena;mujer;15-19 años;1163748.312;8.7760067
2018;13;Bolivar;Cartagena;mujer;20-24 años;1179455.795;8.8944588
2018;13;Bolivar;Cartagena;mujer;25-29 años;980500.324;7.394105
2018;13;Bolivar;Cartagena;mujer;30-34 años;964865.8402;7.2762032
2018;13;Bolivar;Cartagena;mujer;35-39 años;842667.9433;6.3546896
2018;13;Bolivar;Cartagena;mujer;40-44 años;777930.8712;5.8664975
2018;13;Bolivar;Cartagena;mujer;45-49 años;749323.7521;5.6507668
2018;13;Bolivar;Cartagena;mujer;50-54 años;688090.4025;5.1889963
2018;13;Bolivar;Cartagena;mujer;55-59 años;597677.2777;4.5071769
2018;13;Bolivar;Cartagena;mujer;60-64 años;492699.5356;3.7155237
2018;13;Bolivar;Cartagena;mujer;65-69 años;369022.0921;2.7828529
2018;13;Bolivar;Cartagena;mujer;70-74 años;266485.9187;2.0096116
2018;13;Bolivar;Cartagena;mujer;75-79 años;172638.7148;1.3018954
2018;13;Bolivar;Cartagena;mujer;80-84 años;155614.0611;1.1735097
2018;13;Bolivar;Cartagena;mujer;85-mas años;118178.9793;0.89120603
2018;15;Boyaca;Tunja;hombre;0-4 años;-685946.1401;-8.1524019
2018;15;Boyaca;Tunja;hombre;5-9 años;-854144.0099;-10.151418
2018;15;Boyaca;Tunja;hombre;10-14 años;-852968.4894;-10.137446
2018;15;Boyaca;Tunja;hombre;15-19 años;-716325.494;-8.5134583
2018;15;Boyaca;Tunja;hombre;20-24 años;-622423.0417;-7.3974366
2018;15;Boyaca;Tunja;hombre;25-29 años;-623657.9648;-7.4121132
2018;15;Boyaca;Tunja;hombre;30-34 años;-534611.9669;-6.3538103
2018;15;Boyaca;Tunja;hombre;35-39 años;-495347.3595;-5.8871546
2018;15;Boyaca;Tunja;hombre;40-44 años;-555991.3551;-6.6079025
2018;15;Boyaca;Tunja;hombre;45-49 años;-500479.3091;-5.9481473
2018;15;Boyaca;Tunja;hombre;50-54 años;-456581.0293;-5.4264207
2018;15;Boyaca;Tunja;hombre;55-59 años;-380124.7299;-4.517745
2018;15;Boyaca;Tunja;hombre;60-64 años;-312420.6352;-3.7130885
2018;15;Boyaca;Tunja;hombre;65-69 años;-269063.6692;-3.1977952
2018;15;Boyaca;Tunja;hombre;70-74 años;-242112.0499;-2.8774779
2018;15;Boyaca;Tunja;hombre;75-79 años;-141291.2466;-1.6792325
2018;15;Boyaca;Tunja;hombre;80-84 años;-97174.13795;-1.1549051
2018;15;Boyaca;Tunja;hombre;85-mas años;-73373.96571;-0.87204236
2018;15;Boyaca;Tunja;mujer;0-4 años;688266.7529;7.7882562
2018;15;Boyaca;Tunja;mujer;5-9 años;825158.3802;9.3372879
2018;15;Boyaca;Tunja;mujer;10-14 años;684416.6137;7.744689
2018;15;Boyaca;Tunja;mujer;15-19 años;649652.6966;7.3513093
2018;15;Boyaca;Tunja;mujer;20-24 años;736120.8718;8.3297615
2018;15;Boyaca;Tunja;mujer;25-29 años;626684.6412;7.0914083
2018;15;Boyaca;Tunja;mujer;30-34 años;600847.2123;6.7990384
2018;15;Boyaca;Tunja;mujer;35-39 años;572178.1987;6.474627
2018;15;Boyaca;Tunja;mujer;40-44 años;536438.3966;6.0702043
2018;15;Boyaca;Tunja;mujer;45-49 años;596016.5305;6.7443757
2018;15;Boyaca;Tunja;mujer;50-54 años;492458.9024;5.5725431
2018;15;Boyaca;Tunja;mujer;55-59 años;424328.0533;4.8015914
2018;15;Boyaca;Tunja;mujer;60-64 años;373475.4758;4.2261562
2018;15;Boyaca;Tunja;mujer;65-69 años;348286.5913;3.9411249
2018;15;Boyaca;Tunja;mujer;70-74 años;247619.7181;2.8020034
2018;15;Boyaca;Tunja;mujer;75-79 años;181945.7957;2.0588536
2018;15;Boyaca;Tunja;mujer;80-84 años;119254.9481;1.3494595
2018;15;Boyaca;Tunja;mujer;85-mas años;134088.6074;1.5173135
2018;17;Caldas;Manizales;hombre;0-4 años;-485250.2079;-7.5512614
2018;17;Caldas;Manizales;hombre;5-9 años;-573345.1653;-8.9221582
2018;17;Caldas;Manizales;hombre;10-14 años;-598180.3251;-9.3086329
2018;17;Caldas;Manizales;hombre;15-19 años;-557725.8204;-8.6790962
2018;17;Caldas;Manizales;hombre;20-24 años;-451877.0413;-7.0319219
2018;17;Caldas;Manizales;hombre;25-29 años;-503279.1301;-7.83182
2018;17;Caldas;Manizales;hombre;30-34 años;-424219.0553;-6.6015201
2018;17;Caldas;Manizales;hombre;35-39 años;-470119.0168;-7.3157959
2018;17;Caldas;Manizales;hombre;40-44 años;-426442.9356;-6.636127
2018;17;Caldas;Manizales;hombre;45-49 años;-363751.4307;-5.6605482
2018;17;Caldas;Manizales;hombre;50-54 años;-422065.9112;-6.5680137
2018;17;Caldas;Manizales;hombre;55-59 años;-296756.5624;-4.6180019
2018;17;Caldas;Manizales;hombre;60-64 años;-246634.5583;-3.8380241
2018;17;Caldas;Manizales;hombre;65-69 años;-205050.7154;-3.1909137
2018;17;Caldas;Manizales;hombre;70-74 años;-174496.0194;-2.7154343
2018;17;Caldas;Manizales;hombre;75-79 años;-116372.1722;-1.8109353
2018;17;Caldas;Manizales;hombre;80-84 años;-70551.94347;-1.0978999
2018;17;Caldas;Manizales;hombre;85-mas años;-39963.64991;-0.62189764
2018;17;Caldas;Manizales;mujer;0-4 años;502582.1057;7.3443174
2018;17;Caldas;Manizales;mujer;5-9 años;519838.2659;7.5964847
2018;17;Caldas;Manizales;mujer;10-14 años;505956.0122;7.393621
2018;17;Caldas;Manizales;mujer;15-19 años;565141.0395;8.258502
2018;17;Caldas;Manizales;mujer;20-24 años;557043.8924;8.1401768
2018;17;Caldas;Manizales;mujer;25-29 años;522802.6343;7.6398034
2018;17;Caldas;Manizales;mujer;30-34 años;508640.3176;7.432847
2018;17;Caldas;Manizales;mujer;35-39 años;517853.2036;7.5674767
2018;17;Caldas;Manizales;mujer;40-44 años;412234.2084;6.0240483
2018;17;Caldas;Manizales;mujer;45-49 años;371468.5492;5.4283328
2018;17;Caldas;Manizales;mujer;50-54 años;399259.5306;5.8344469
2018;17;Caldas;Manizales;mujer;55-59 años;356688.089;5.2123432
2018;17;Caldas;Manizales;mujer;60-64 años;342201.7334;5.0006518
2018;17;Caldas;Manizales;mujer;65-69 años;254016.5024;3.7119861
2018;17;Caldas;Manizales;mujer;70-74 años;203283.6105;2.9706178
2018;17;Caldas;Manizales;mujer;75-79 años;132490.3539;1.9361039
2018;17;Caldas;Manizales;mujer;80-84 años;86854.78276;1.2692237
2018;17;Caldas;Manizales;mujer;85-mas años;84787.86222;1.2390194
2018;18;Caqueta;Florencia;hombre;0-4 años;-464635.598;-11.342167
2018;18;Caqueta;Florencia;hombre;5-9 años;-523407.4055;-12.776838
2018;18;Caqueta;Florencia;hombre;10-14 años;-474997.5106;-11.59511
2018;18;Caqueta;Florencia;hombre;15-19 años;-373633.8593;-9.1207333
2018;18;Caqueta;Florencia;hombre;20-24 años;-332401.8042;-8.1142225
2018;18;Caqueta;Florencia;hombre;25-29 años;-312629.6192;-7.631566
2018;18;Caqueta;Florencia;hombre;30-34 años;-263409.1504;-6.4300508
2018;18;Caqueta;Florencia;hombre;35-39 años;-264778.6603;-6.4634819
2018;18;Caqueta;Florencia;hombre;40-44 años;-243430.0116;-5.9423423
2018;18;Caqueta;Florencia;hombre;45-49 años;-201315.9078;-4.9142995
2018;18;Caqueta;Florencia;hombre;50-54 años;-167204.4582;-4.0816088
2018;18;Caqueta;Florencia;hombre;55-59 años;-138331.2483;-3.3767884
2018;18;Caqueta;Florencia;hombre;60-64 años;-101597.0229;-2.4800735
2018;18;Caqueta;Florencia;hombre;65-69 años;-79161.54376;-1.9324034
2018;18;Caqueta;Florencia;hombre;70-74 años;-62665.68513;-1.5297248
2018;18;Caqueta;Florencia;hombre;75-79 años;-44798.24948;-1.093565
2018;18;Caqueta;Florencia;hombre;80-84 años;-25157.44084;-0.61411542
2018;18;Caqueta;Florencia;hombre;85-mas años;-22977.92189;-0.56091142
2018;18;Caqueta;Florencia;mujer;0-4 años;431776.0119;10.466433
2018;18;Caqueta;Florencia;mujer;5-9 años;534730.003;12.962081
2018;18;Caqueta;Florencia;mujer;10-14 años;427711.9742;10.367919
2018;18;Caqueta;Florencia;mujer;15-19 años;342598.3202;8.3047276
2018;18;Caqueta;Florencia;mujer;20-24 años;418956.3916;10.15568
2018;18;Caqueta;Florencia;mujer;25-29 años;336272.0462;8.1513767
2018;18;Caqueta;Florencia;mujer;30-34 años;307819.4627;7.4616737
2018;18;Caqueta;Florencia;mujer;35-39 años;242920.4448;5.888494
2018;18;Caqueta;Florencia;mujer;40-44 años;200337.9363;4.856276
2018;18;Caqueta;Florencia;mujer;45-49 años;203337.9889;4.9289985
2018;18;Caqueta;Florencia;mujer;50-54 años;170270.5781;4.1274304
2018;18;Caqueta;Florencia;mujer;55-59 años;153844.6453;3.729259
2018;18;Caqueta;Florencia;mujer;60-64 años;133978.2583;3.2476895
2018;18;Caqueta;Florencia;mujer;65-69 años;75503.51162;1.830237
2018;18;Caqueta;Florencia;mujer;70-74 años;60895.28557;1.4761274
2018;18;Caqueta;Florencia;mujer;75-79 años;39353.73562;0.95395118
2018;18;Caqueta;Florencia;mujer;80-84 años;26471.55581;0.64168167
2018;18;Caqueta;Florencia;mujer;85-mas años;18562.47682;0.44996226
2018;19;Cauca;Popayan;hombre;0-4 años;-770269.4973;-8.6025419
2018;19;Cauca;Popayan;hombre;5-9 años;-826664.0455;-9.2323685
2018;19;Cauca;Popayan;hombre;10-14 años;-874949.5586;-9.7716312
2018;19;Cauca;Popayan;hombre;15-19 años;-787717.643;-8.7974062
2018;19;Cauca;Popayan;hombre;20-24 años;-787789.8555;-8.798213
2018;19;Cauca;Popayan;hombre;25-29 años;-760641.0158;-8.4950085
2018;19;Cauca;Popayan;hombre;30-34 años;-603370.3467;-6.7385745
2018;19;Cauca;Popayan;hombre;35-39 años;-617001.6573;-6.8908119
2018;19;Cauca;Popayan;hombre;40-44 años;-544849.0802;-6.0849962
2018;19;Cauca;Popayan;hombre;45-49 años;-524459.6832;-5.8572826
2018;19;Cauca;Popayan;hombre;50-54 años;-498628.2458;-5.5687914
2018;19;Cauca;Popayan;hombre;55-59 años;-363452.2574;-4.0591159
2018;19;Cauca;Popayan;hombre;60-64 años;-294418.8072;-3.2881348
2018;19;Cauca;Popayan;hombre;65-69 años;-220695.1273;-2.4647725
2018;19;Cauca;Popayan;hombre;70-74 años;-176497.1343;-1.9711593
2018;19;Cauca;Popayan;hombre;75-79 años;-124442.8914;-1.3898059
2018;19;Cauca;Popayan;hombre;80-84 años;-99249.5436;-1.108441
2018;19;Cauca;Popayan;hombre;85-mas años;-78879.89632;-0.88094825
2018;19;Cauca;Popayan;mujer;0-4 años;671237.7959;7.6148953
2018;19;Cauca;Popayan;mujer;5-9 años;738863.9945;8.3820848
2018;19;Cauca;Popayan;mujer;10-14 años;778812.9212;8.8352871
2018;19;Cauca;Popayan;mujer;15-19 años;812780.9435;9.2206392
2018;19;Cauca;Popayan;mujer;20-24 años;769432.8746;8.7288752
2018;19;Cauca;Popayan;mujer;25-29 años;631474.9458;7.1638036
2018;19;Cauca;Popayan;mujer;30-34 años;688409.2338;7.8096976
2018;19;Cauca;Popayan;mujer;35-39 años;718798.2581;8.1544476
2018;19;Cauca;Popayan;mujer;40-44 años;524037.6476;5.9449749
2018;19;Cauca;Popayan;mujer;45-49 años;584007.4635;6.6253057
2018;19;Cauca;Popayan;mujer;50-54 años;403940.2066;4.5825229
2018;19;Cauca;Popayan;mujer;55-59 años;377106.0185;4.2781005
2018;19;Cauca;Popayan;mujer;60-64 años;316177.3805;3.5868924
2018;19;Cauca;Popayan;mujer;65-69 años;272984.0842;3.0968835
2018;19;Cauca;Popayan;mujer;70-74 años;212689.0448;2.412863
2018;19;Cauca;Popayan;mujer;75-79 años;140761.4417;1.5968761
2018;19;Cauca;Popayan;mujer;80-84 años;86878.25075;0.98559529
2018;19;Cauca;Popayan;mujer;85-mas años;86407.61409;0.98025608
2018;20;Cesar;Valledupar;hombre;0-4 años;-730330.633;-10.019852
2018;20;Cesar;Valledupar;hombre;5-9 años;-813274.91;-11.157814
2018;20;Cesar;Valledupar;hombre;10-14 años;-866644.7412;-11.890028
2018;20;Cesar;Valledupar;hombre;15-19 años;-769733.136;-10.560438
2018;20;Cesar;Valledupar;hombre;20-24 años;-612472.8366;-8.4028883
2018;20;Cesar;Valledupar;hombre;25-29 años;-537734.5707;-7.3775086
2018;20;Cesar;Valledupar;hombre;30-34 años;-475759.6191;-6.5272365
2018;20;Cesar;Valledupar;hombre;35-39 años;-436167.9172;-5.9840536
2018;20;Cesar;Valledupar;hombre;40-44 años;-414833.8993;-5.691359
2018;20;Cesar;Valledupar;hombre;45-49 años;-380938.4395;-5.2263269
2018;20;Cesar;Valledupar;hombre;50-54 años;-359567.22;-4.9331222
2018;20;Cesar;Valledupar;hombre;55-59 años;-236090.2148;-3.2390656
2018;20;Cesar;Valledupar;hombre;60-64 años;-189918.3084;-2.6056051
2018;20;Cesar;Valledupar;hombre;65-69 años;-165785.4638;-2.2745118
2018;20;Cesar;Valledupar;hombre;70-74 años;-134725.361;-1.8483794
2018;20;Cesar;Valledupar;hombre;75-79 años;-84531.93034;-1.1597451
2018;20;Cesar;Valledupar;hombre;80-84 años;-47354.64435;-0.64968723
2018;20;Cesar;Valledupar;hombre;85-mas años;-32973.30992;-0.45238096
2018;20;Cesar;Valledupar;mujer;0-4 años;706266.5345;9.7898769
2018;20;Cesar;Valledupar;mujer;5-9 años;742705.5641;10.294974
2018;20;Cesar;Valledupar;mujer;10-14 años;776891.9947;10.768848
2018;20;Cesar;Valledupar;mujer;15-19 años;706108.6709;9.7876883
2018;20;Cesar;Valledupar;mujer;20-24 años;637988.5413;8.8434448
2018;20;Cesar;Valledupar;mujer;25-29 años;528648.9805;7.3278403
2018;20;Cesar;Valledupar;mujer;30-34 años;503665.683;6.9815359
2018;20;Cesar;Valledupar;mujer;35-39 años;482311.4223;6.685535
2018;20;Cesar;Valledupar;mujer;40-44 años;437867.0826;6.0694718
2018;20;Cesar;Valledupar;mujer;45-49 años;412438.8659;5.717
2018;20;Cesar;Valledupar;mujer;50-54 años;344517.3037;4.7755089
2018;20;Cesar;Valledupar;mujer;55-59 años;253287.0465;3.5109253
2018;20;Cesar;Valledupar;mujer;60-64 años;221795.0197;3.0744002
2018;20;Cesar;Valledupar;mujer;65-69 años;167104.666;2.3163126
2018;20;Cesar;Valledupar;mujer;70-74 años;104261.9506;1.4452217
2018;20;Cesar;Valledupar;mujer;75-79 años;85649.32938;1.1872237
2018;20;Cesar;Valledupar;mujer;80-84 años;56108.01581;0.77773833
2018;20;Cesar;Valledupar;mujer;85-mas años;46636.59343;0.6464507
2018;23;Cordoba;Monteria;hombre;0-4 años;-735085.0144;-7.9992232
2018;23;Cordoba;Monteria;hombre;5-9 años;-945029.5282;-10.283848
2018;23;Cordoba;Monteria;hombre;10-14 años;-1013708.049;-11.03121
2018;23;Cordoba;Monteria;hombre;15-19 años;-1059469.302;-11.529185
2018;23;Cordoba;Monteria;hombre;20-24 años;-720096.3503;-7.8361158
2018;23;Cordoba;Monteria;hombre;25-29 años;-623061.7668;-6.7801819
2018;23;Cordoba;Monteria;hombre;30-34 años;-548152.1213;-5.9650121
2018;23;Cordoba;Monteria;hombre;35-39 años;-519989.4183;-5.6585445
2018;23;Cordoba;Monteria;hombre;40-44 años;-602563.8586;-6.5571227
2018;23;Cordoba;Monteria;hombre;45-49 años;-520418.221;-5.6632109
2018;23;Cordoba;Monteria;hombre;50-54 años;-537126.2903;-5.8450289
2018;23;Cordoba;Monteria;hombre;55-59 años;-350163.6408;-3.8104942
2018;23;Cordoba;Monteria;hombre;60-64 años;-334860.395;-3.6439636
2018;23;Cordoba;Monteria;hombre;65-69 años;-213430.9867;-2.3225641
2018;23;Cordoba;Monteria;hombre;70-74 años;-171336.8301;-1.864494
2018;23;Cordoba;Monteria;hombre;75-79 años;-142913.8674;-1.5551941
2018;23;Cordoba;Monteria;hombre;80-84 años;-81984.4699;-0.89215815
2018;23;Cordoba;Monteria;hombre;85-mas años;-70064.46506;-0.7624442
2018;23;Cordoba;Monteria;mujer;0-4 años;802577.4873;8.543952
2018;23;Cordoba;Monteria;mujer;5-9 años;960906.4667;10.229465
2018;23;Cordoba;Monteria;mujer;10-14 años;811318.3584;8.6370039
2018;23;Cordoba;Monteria;mujer;15-19 años;850593.7054;9.0551157
2018;23;Cordoba;Monteria;mujer;20-24 años;834306.0165;8.8817225
2018;23;Cordoba;Monteria;mujer;25-29 años;633026.8111;6.738976
2018;23;Cordoba;Monteria;mujer;30-34 años;706878.0004;7.5251694
2018;23;Cordoba;Monteria;mujer;35-39 años;605366.3972;6.4445133
2018;23;Cordoba;Monteria;mujer;40-44 años;626768.142;6.6723485
2018;23;Cordoba;Monteria;mujer;45-49 años;566769.1795;6.0336213
2018;23;Cordoba;Monteria;mujer;50-54 años;470875.1173;5.0127673
2018;23;Cordoba;Monteria;mujer;55-59 años;421565.7395;4.4878378
2018;23;Cordoba;Monteria;mujer;60-64 años;314049.0978;3.3432541
2018;23;Cordoba;Monteria;mujer;65-69 años;287046.4176;3.055793
2018;23;Cordoba;Monteria;mujer;70-74 años;168663.765;1.7955339
2018;23;Cordoba;Monteria;mujer;75-79 años;148569.372;1.5816162
2018;23;Cordoba;Monteria;mujer;80-84 años;104344.9867;1.1108192
2018;23;Cordoba;Monteria;mujer;85-mas años;79891.43842;0.85049558
2018;25;Cundinamarca;Cundinamarca;hombre;0-4 años;-1125670.564;-8.3711424
2018;25;Cundinamarca;Cundinamarca;hombre;5-9 años;-1119133.776;-8.3225317
2018;25;Cundinamarca;Cundinamarca;hombre;10-14 años;-1227817.277;-9.130765
2018;25;Cundinamarca;Cundinamarca;hombre;15-19 años;-1273340.372;-9.4693012
2018;25;Cundinamarca;Cundinamarca;hombre;20-24 años;-1281909.694;-9.5330276
2018;25;Cundinamarca;Cundinamarca;hombre;25-29 años;-1133213.064;-8.4272327
2018;25;Cundinamarca;Cundinamarca;hombre;30-34 años;-993218.0402;-7.3861485
2018;25;Cundinamarca;Cundinamarca;hombre;35-39 años;-822604.2042;-6.1173644
2018;25;Cundinamarca;Cundinamarca;hombre;40-44 años;-796369.4284;-5.9222674
2018;25;Cundinamarca;Cundinamarca;hombre;45-49 años;-782805.3115;-5.8213968
2018;25;Cundinamarca;Cundinamarca;hombre;50-54 años;-736495.3134;-5.4770083
2018;25;Cundinamarca;Cundinamarca;hombre;55-59 años;-538667.111;-4.0058427
2018;25;Cundinamarca;Cundinamarca;hombre;60-64 años;-513687.9905;-3.8200834
2018;25;Cundinamarca;Cundinamarca;hombre;65-69 años;-378702.7419;-2.8162544
2018;25;Cundinamarca;Cundinamarca;hombre;70-74 años;-297474.8351;-2.2121964
2018;25;Cundinamarca;Cundinamarca;hombre;75-79 años;-198570.0109;-1.4766824
2018;25;Cundinamarca;Cundinamarca;hombre;80-84 años;-140747.4878;-1.0466803
2018;25;Cundinamarca;Cundinamarca;hombre;85-mas años;-86608.33688;-0.64407009
2018;25;Cundinamarca;Cundinamarca;mujer;0-4 años;1007691.102;7.7857738
2018;25;Cundinamarca;Cundinamarca;mujer;5-9 años;1088345.841;8.4089403
2018;25;Cundinamarca;Cundinamarca;mujer;10-14 años;1003073.83;7.7500987
2018;25;Cundinamarca;Cundinamarca;mujer;15-19 años;1066936.662;8.2435255
2018;25;Cundinamarca;Cundinamarca;mujer;20-24 años;1392963.196;10.762521
2018;25;Cundinamarca;Cundinamarca;mujer;25-29 años;931476.6801;7.1969142
2018;25;Cundinamarca;Cundinamarca;mujer;30-34 años;973512.0433;7.5216942
2018;25;Cundinamarca;Cundinamarca;mujer;35-39 años;852394.7821;6.5858998
2018;25;Cundinamarca;Cundinamarca;mujer;40-44 años;758977.8524;5.8641281
2018;25;Cundinamarca;Cundinamarca;mujer;45-49 años;782028.025;6.0422215
2018;25;Cundinamarca;Cundinamarca;mujer;50-54 años;779299.0026;6.0211363
2018;25;Cundinamarca;Cundinamarca;mujer;55-59 años;647816.2727;5.0052547
2018;25;Cundinamarca;Cundinamarca;mujer;60-64 años;460351.2057;3.5568342
2018;25;Cundinamarca;Cundinamarca;mujer;65-69 años;383328.3976;2.961729
2018;25;Cundinamarca;Cundinamarca;mujer;70-74 años;324409.3694;2.5065002
2018;25;Cundinamarca;Cundinamarca;mujer;75-79 años;204716.4822;1.5817111
2018;25;Cundinamarca;Cundinamarca;mujer;80-84 años;141376.6843;1.0923257
2018;25;Cundinamarca;Cundinamarca;mujer;85-mas años;144025.7402;1.1127932
2018;27;Choco;Quibdo;hombre;0-4 años;-629111.6942;-13.604279
2018;27;Choco;Quibdo;hombre;5-9 años;-662847.7908;-14.333808
2018;27;Choco;Quibdo;hombre;10-14 años;-597921.0926;-12.929794
2018;27;Choco;Quibdo;hombre;15-19 años;-427203.2921;-9.2380934
2018;27;Choco;Quibdo;hombre;20-24 años;-294866.9969;-6.3763762
2018;27;Choco;Quibdo;hombre;25-29 años;-321091.6996;-6.9434743
2018;27;Choco;Quibdo;hombre;30-34 años;-247468.1111;-5.3513947
2018;27;Choco;Quibdo;hombre;35-39 años;-257419.7307;-5.5665946
2018;27;Choco;Quibdo;hombre;40-44 años;-234771.267;-5.0768309
2018;27;Choco;Quibdo;hombre;45-49 años;-196629.2659;-4.2520261
2018;27;Choco;Quibdo;hombre;50-54 años;-217228.2479;-4.6974702
2018;27;Choco;Quibdo;hombre;55-59 años;-179122.8228;-3.8734565
2018;27;Choco;Quibdo;hombre;60-64 años;-118898.5546;-2.5711317
2018;27;Choco;Quibdo;hombre;65-69 años;-73751.62685;-1.5948483
2018;27;Choco;Quibdo;hombre;70-74 años;-56083.06495;-1.212773
2018;27;Choco;Quibdo;hombre;75-79 años;-44984.24821;-0.97276562
2018;27;Choco;Quibdo;hombre;80-84 años;-32031.5723;-0.69266939
2018;27;Choco;Quibdo;hombre;85-mas años;-32935.46062;-0.7122156
2018;27;Choco;Quibdo;mujer;0-4 años;653030.694;13.950446
2018;27;Choco;Quibdo;mujer;5-9 años;604157.06;12.906377
2018;27;Choco;Quibdo;mujer;10-14 años;537391.5139;11.48009
2018;27;Choco;Quibdo;mujer;15-19 años;394777.1006;8.4334726
2018;27;Choco;Quibdo;mujer;20-24 años;363286.7177;7.7607555
2018;27;Choco;Quibdo;mujer;25-29 años;342593.2378;7.3186889
2018;27;Choco;Quibdo;mujer;30-34 años;301932.9589;6.450079
2018;27;Choco;Quibdo;mujer;35-39 años;278186.179;5.9427853
2018;27;Choco;Quibdo;mujer;40-44 años;245883.2211;5.2527094
2018;27;Choco;Quibdo;mujer;45-49 años;215839.3147;4.6108932
2018;27;Choco;Quibdo;mujer;50-54 años;182277.2936;3.8939204
2018;27;Choco;Quibdo;mujer;55-59 años;169557.1308;3.6221843
2018;27;Choco;Quibdo;mujer;60-64 años;137593.7098;2.939362
2018;27;Choco;Quibdo;mujer;65-69 años;85672.47822;1.8301885
2018;27;Choco;Quibdo;mujer;70-74 años;61066.48662;1.30454
2018;27;Choco;Quibdo;mujer;75-79 años;52000.13403;1.110859
2018;27;Choco;Quibdo;mujer;80-84 años;29104.3409;0.62174493
2018;27;Choco;Quibdo;mujer;85-mas años;26724.56916;0.57090676
2018;41;Huila;Neiva;hombre;0-4 años;-591463.872;-8.8249769
2018;41;Huila;Neiva;hombre;5-9 años;-712535.2028;-10.63143
2018;41;Huila;Neiva;hombre;10-14 años;-715846.7584;-10.68084
2018;41;Huila;Neiva;hombre;15-19 años;-670293.3646;-10.001158
2018;41;Huila;Neiva;hombre;20-24 años;-569295.0571;-8.4942055
2018;41;Huila;Neiva;hombre;25-29 años;-482965.9017;-7.2061253
2018;41;Huila;Neiva;hombre;30-34 años;-444425.5301;-6.6310811
2018;41;Huila;Neiva;hombre;35-39 años;-425449.2186;-6.3479438
2018;41;Huila;Neiva;hombre;40-44 años;-379773.6724;-5.6664386
2018;41;Huila;Neiva;hombre;45-49 años;-380730.3064;-5.6807122
2018;41;Huila;Neiva;hombre;50-54 años;-310877.178;-4.638464
2018;41;Huila;Neiva;hombre;55-59 años;-294244.3176;-4.3902922
2018;41;Huila;Neiva;hombre;60-64 años;-178973.3027;-2.6703832
2018;41;Huila;Neiva;hombre;65-69 años;-188886.0155;-2.8182864
2018;41;Huila;Neiva;hombre;70-74 años;-133701.5019;-1.9949023
2018;41;Huila;Neiva;hombre;75-79 años;-121946.8663;-1.8195164
2018;41;Huila;Neiva;hombre;80-84 años;-48440.59683;-0.72276121
2018;41;Huila;Neiva;hombre;85-mas años;-52309.38326;-0.78048569
2018;41;Huila;Neiva;mujer;0-4 años;701107.8802;10.251414
2018;41;Huila;Neiva;mujer;5-9 años;700881.7527;10.248108
2018;41;Huila;Neiva;mujer;10-14 años;577910.9004;8.4500599
2018;41;Huila;Neiva;mujer;15-19 años;615679.934;9.0023088
2018;41;Huila;Neiva;mujer;20-24 años;567928.2464;8.3040962
2018;41;Huila;Neiva;mujer;25-29 años;546158.5119;7.985785
2018;41;Huila;Neiva;mujer;30-34 años;462358.2833;6.7604804
2018;41;Huila;Neiva;mujer;35-39 años;471321.8389;6.8915434
2018;41;Huila;Neiva;mujer;40-44 años;448553.3414;6.5586281
